fecha,sucursal,tamano,n_tickets,ingreso_total_mxn,n_con_bebida,tasa_conversion_bebida
2025-09-27,Jurica,Mediano,101,21655.0,76,0.7525
2025-09-27,Juriquilla,Chico,61,10020.0,46,0.7541
2025-09-27,Juriquilla,Grande,42,11120.0,32,0.7619
2025-09-27,Juriquilla,Mediano,135,28910.0,102,0.7556
2025-09-28,Campanario,Chico,85,14020.0,65,0.7647
2025-09-28,Campanario,Grande,57,15010.0,41,0.7193
2025-09-28,Campanario,Mediano,146,31185.0,107,0.7329
2025-09-28,Centro Sur,Chico,57,9105.0,36,0.6316
2025-09-28,Centro Sur,Grande,38,10170.0,32,0.8421
2025-09-28,Centro Sur,Mediano,88,19080.0,72,0.8182
2025-09-28,El Refugio,Chico,69,11470.0,55,0.7971
2025-09-28,El Refugio,Grande,47,12475.0,37,0.7872
2025-09-28,El Refugio,Mediano,133,28385.0,98,0.7368
2025-09-28,Jurica,Chico,52,8550.0,39,0.75
2025-09-28,Jurica,Grande,34,9015.0,26,0.7647
2025-09-28,Jurica,Mediano,86,18335.0,62,0.7209
2025-09-28,Juriquilla,Chico,85,14160.0,69,0.8118
2025-09-28,Juriquilla,Grande,58,15490.0,48,0.8276
2025-09-28,Juriquilla,Mediano,151,32230.0,110,0.7285
2025-09-29,Campanario,Chico,131,21285.0,92,0.7023
2025-09-29,Campanario,Grande,82,21645.0,61,0.7439
2025-09-29,Campanario,Mediano,176,37765.0,133,0.7557
2025-09-29,Centro Sur,Chico,52,8245.0,32,0.6154
2025-09-29,Centro Sur,Grande,41,10885.0,32,0.7805
2025-09-29,Centro Sur,Mediano,99,21065.0,70,0.7071
2025-09-29,El Refugio,Chico,86,14200.0,67,0.7791
2025-09-29,El Refugio,Grande,73,19155.0,52,0.7123
2025-09-29,El Refugio,Mediano,143,30415.0,102,0.7133
2025-09-29,Jurica,Chico,55,9005.0,40,0.7273
2025-09-29,Jurica,Grande,53,14085.0,42,0.7925
2025-09-29,Jurica,Mediano,107,22800.0,77,0.7196
2025-09-29,Juriquilla,Chico,107,17670.0,83,0.7757
2025-09-29,Juriquilla,Grande,78,20355.0,52,0.6667
2025-09-29,Juriquilla,Mediano,187,40075.0,140,0.7487
2025-09-30,Campanario,Chico,103,16760.0,73,0.7087
2025-09-30,Campanario,Grande,73,19350.0,56,0.7671
2025-09-30,Campanario,Mediano,184,39880.0,149,0.8098
2025-09-30,Centro Sur,Chico,73,12105.0,57,0.7808
2025-09-30,Centro Sur,Grande,35,9225.0,26,0.7429
2025-09-30,Centro Sur,Mediano,122,26360.0,97,0.7951
2025-09-30,El Refugio,Chico,104,17050.0,77,0.7404
2025-09-30,El Refugio,Grande,53,14055.0,41,0.7736
2025-09-30,El Refugio,Mediano,150,31910.0,106,0.7067
2025-09-30,Jurica,Chico,74,12335.0,60,0.8108
2025-09-30,Jurica,Grande,44,11695.0,35,0.7955
2025-09-30,Jurica,Mediano,102,21560.0,69,0.6765
2025-09-30,Juriquilla,Chico,126,20980.0,102,0.8095
2025-09-30,Juriquilla,Grande,57,15385.0,51,0.8947
2025-09-30,Juriquilla,Mediano,160,34045.0,113,0.7062
2025-10-01,Campanario,Chico,119,19275.0,82,0.6891
2025-10-01,Campanario,Grande,82,21815.0,65,0.7927
2025-10-01,Campanario,Mediano,174,37520.0,136,0.7816
2025-10-01,Centro Sur,Chico,71,11435.0,48,0.6761
2025-10-01,Centro Sur,Grande,35,9165.0,24,0.6857
2025-10-01,Centro Sur,Mediano,105,22445.0,77,0.7333
2025-10-01,El Refugio,Chico,94,15390.0,69,0.734
2025-10-01,El Refugio,Grande,76,20240.0,61,0.8026
2025-10-01,El Refugio,Mediano,144,30760.0,106,0.7361
2025-10-01,Jurica,Chico,53,8930.0,45,0.8491
2025-10-01,Jurica,Grande,47,12355.0,34,0.7234
2025-10-01,Jurica,Mediano,104,22230.0,77,0.7404
2025-10-01,Juriquilla,Chico,108,17720.0,81,0.75
2025-10-01,Juriquilla,Grande,58,15370.0,45,0.7759
2025-10-01,Juriquilla,Mediano,186,39920.0,141,0.7581
2025-10-02,Campanario,Chico,114,18805.0,87,0.7632
2025-10-02,Campanario,Grande,85,22495.0,64,0.7529
2025-10-02,Campanario,Mediano,194,41645.0,148,0.7629
2025-10-02,Centro Sur,Chico,59,9795.0,46,0.7797
2025-10-02,Centro Sur,Grande,49,13075.0,40,0.8163
2025-10-02,Centro Sur,Mediano,99,21265.0,75,0.7576
2025-10-02,El Refugio,Chico,88,14630.0,70,0.7955
2025-10-02,El Refugio,Grande,64,16765.0,44,0.6875
2025-10-02,El Refugio,Mediano,131,27690.0,88,0.6718
2025-10-02,Jurica,Chico,57,9215.0,39,0.6842
2025-10-02,Jurica,Grande,44,11680.0,35,0.7955
2025-10-02,Jurica,Mediano,108,23085.0,80,0.7407
2025-10-02,Juriquilla,Chico,113,18350.0,79,0.6991
2025-10-02,Juriquilla,Grande,70,18595.0,55,0.7857
2025-10-02,Juriquilla,Mediano,184,39495.0,140,0.7609
2025-10-03,Campanario,Chico,94,15645.0,76,0.8085
2025-10-03,Campanario,Grande,61,16250.0,49,0.8033
2025-10-03,Campanario,Mediano,153,32895.0,116,0.7582
2025-10-03,Centro Sur,Chico,58,9565.0,45,0.7759
2025-10-03,Centro Sur,Grande,35,9315.0,28,0.8
2025-10-03,Centro Sur,Mediano,92,19815.0,71,0.7717
2025-10-03,El Refugio,Chico,74,12030.0,52,0.7027
2025-10-03,El Refugio,Grande,43,11225.0,29,0.6744
2025-10-03,El Refugio,Mediano,102,21675.0,72,0.7059
2025-10-03,Jurica,Chico,60,9985.0,49,0.8167
2025-10-03,Jurica,Grande,39,10495.0,34,0.8718
2025-10-03,Jurica,Mediano,108,22995.0,77,0.713
2025-10-03,Juriquilla,Chico,84,13820.0,64,0.7619
2025-10-03,Juriquilla,Grande,51,13465.0,38,0.7451
2025-10-03,Juriquilla,Mediano,158,33985.0,122,0.7722
2025-10-04,Campanario,Chico,99,16250.0,74,0.7475
2025-10-04,Campanario,Grande,52,13760.0,40,0.7692
2025-10-04,Campanario,Mediano,138,29750.0,108,0.7826
2025-10-04,Centro Sur,Chico,55,9025.0,42,0.7636
2025-10-04,Centro Sur,Grande,40,10590.0,31,0.775
2025-10-04,Centro Sur,Mediano,86,18495.0,66,0.7674
2025-10-04,El Refugio,Chico,62,10245.0,48,0.7742
2025-10-04,El Refugio,Grande,51,13505.0,39,0.7647
2025-10-04,El Refugio,Mediano,148,31750.0,112,0.7568
2025-10-04,Jurica,Chico,50,8305.0,40,0.8
2025-10-04,Jurica,Grande,42,11285.0,36,0.8571
2025-10-04,Jurica,Mediano,76,15960.0,49,0.6447
2025-10-04,Juriquilla,Chico,95,15775.0,76,0.8
2025-10-04,Juriquilla,Grande,61,15995.0,42,0.6885
2025-10-04,Juriquilla,Mediano,133,28635.0,103,0.7744
2025-10-05,Campanario,Chico,115,18970.0,88,0.7652
2025-10-05,Campanario,Grande,63,16360.0,40,0.6349
2025-10-05,Campanario,Mediano,153,32440.0,106,0.6928
2025-10-05,Centro Sur,Chico,56,9430.0,48,0.8571
2025-10-05,Centro Sur,Grande,32,8420.0,23,0.7188
2025-10-05,Centro Sur,Mediano,89,19010.0,65,0.7303
2025-10-05,El Refugio,Chico,95,15485.0,68,0.7158
2025-10-05,El Refugio,Grande,48,12725.0,37,0.7708
2025-10-05,El Refugio,Mediano,128,27320.0,94,0.7344
2025-10-05,Jurica,Chico,57,9135.0,37,0.6491
2025-10-05,Jurica,Grande,46,12165.0,35,0.7609
2025-10-05,Jurica,Mediano,85,18340.0,67,0.7882
2025-10-05,Juriquilla,Chico,95,15580.0,71,0.7474
2025-10-05,Juriquilla,Grande,54,14245.0,39,0.7222
2025-10-05,Juriquilla,Mediano,139,30205.0,115,0.8273
2025-10-06,Campanario,Chico,108,17860.0,84,0.7778
2025-10-06,Campanario,Grande,78,20495.0,56,0.7179
2025-10-06,Campanario,Mediano,203,43660.0,156,0.7685
2025-10-06,Centro Sur,Chico,58,9515.0,43,0.7414
2025-10-06,Centro Sur,Grande,43,11265.0,30,0.6977
2025-10-06,Centro Sur,Mediano,104,22305.0,79,0.7596
2025-10-06,El Refugio,Chico,72,11830.0,54,0.75
2025-10-06,El Refugio,Grande,61,16290.0,50,0.8197
2025-10-06,El Refugio,Mediano,173,37000.0,128,0.7399
2025-10-06,Jurica,Chico,69,11155.0,47,0.6812
2025-10-06,Jurica,Grande,41,10785.0,30,0.7317
2025-10-06,Jurica,Mediano,108,23170.0,82,0.7593
2025-10-06,Juriquilla,Chico,83,13610.0,62,0.747
2025-10-06,Juriquilla,Grande,78,20755.0,62,0.7949
2025-10-06,Juriquilla,Mediano,181,38360.0,125,0.6906
2025-10-07,Campanario,Chico,95,15730.0,76,0.8
2025-10-07,Campanario,Grande,71,18705.0,52,0.7324
2025-10-07,Campanario,Mediano,186,39855.0,140,0.7527
2025-10-07,Centro Sur,Chico,78,12690.0,55,0.7051
2025-10-07,Centro Sur,Grande,55,14675.0,45,0.8182
2025-10-07,Centro Sur,Mediano,117,24885.0,84,0.7179
2025-10-07,El Refugio,Chico,82,13405.0,60,0.7317
2025-10-07,El Refugio,Grande,51,13445.0,37,0.7255
2025-10-07,El Refugio,Mediano,148,31700.0,112,0.7568
2025-10-07,Jurica,Chico,71,11690.0,54,0.7606
2025-10-07,Jurica,Grande,41,10650.0,26,0.6341
2025-10-07,Jurica,Mediano,104,22135.0,74,0.7115
2025-10-07,Juriquilla,Chico,98,15865.0,67,0.6837
2025-10-07,Juriquilla,Grande,73,19310.0,55,0.7534
2025-10-07,Juriquilla,Mediano,181,38510.0,128,0.7072
2025-10-08,Campanario,Chico,101,16530.0,75,0.7426
2025-10-08,Campanario,Grande,64,16880.0,47,0.7344
2025-10-08,Campanario,Mediano,169,36015.0,122,0.7219
2025-10-08,Centro Sur,Chico,72,11670.0,50,0.6944
2025-10-08,Centro Sur,Grande,44,11450.0,28,0.6364
2025-10-08,Centro Sur,Mediano,105,22245.0,72,0.6857
2025-10-08,El Refugio,Chico,84,13900.0,66,0.7857
2025-10-08,El Refugio,Grande,72,18915.0,51,0.7083
2025-10-08,El Refugio,Mediano,165,35310.0,123,0.7455
2025-10-08,Jurica,Chico,70,11400.0,50,0.7143
2025-10-08,Jurica,Grande,45,11980.0,36,0.8
2025-10-08,Jurica,Mediano,114,24250.0,81,0.7105
2025-10-08,Juriquilla,Chico,96,15490.0,65,0.6771
2025-10-08,Juriquilla,Grande,75,19885.0,58,0.7733
2025-10-08,Juriquilla,Mediano,199,42725.0,151,0.7588
2025-10-09,Campanario,Chico,106,16965.0,69,0.6509
2025-10-09,Campanario,Grande,65,17125.0,48,0.7385
2025-10-09,Campanario,Mediano,180,38210.0,126,0.7
2025-10-09,Centro Sur,Chico,49,7935.0,34,0.6939
2025-10-09,Centro Sur,Grande,37,9870.0,30,0.8108
2025-10-09,Centro Sur,Mediano,104,22180.0,75,0.7212
2025-10-09,El Refugio,Chico,99,16135.0,71,0.7172
2025-10-09,El Refugio,Grande,66,17190.0,43,0.6515
2025-10-09,El Refugio,Mediano,148,31275.0,100,0.6757
2025-10-09,Jurica,Chico,69,11495.0,56,0.8116
2025-10-09,Jurica,Grande,49,12825.0,34,0.6939
2025-10-09,Jurica,Mediano,102,21735.0,73,0.7157
2025-10-09,Juriquilla,Chico,102,16695.0,75,0.7353
2025-10-09,Juriquilla,Grande,72,19060.0,55,0.7639
2025-10-09,Juriquilla,Mediano,201,42925.0,147,0.7313
2025-10-10,Campanario,Chico,104,17050.0,77,0.7404
2025-10-10,Campanario,Grande,79,20860.0,59,0.7468
2025-10-10,Campanario,Mediano,178,37770.0,124,0.6966
2025-10-10,Centro Sur,Chico,53,8570.0,36,0.6792
2025-10-10,Centro Sur,Grande,29,7640.0,21,0.7241
2025-10-10,Centro Sur,Mediano,92,19625.0,67,0.7283
2025-10-10,El Refugio,Chico,78,12810.0,58,0.7436
2025-10-10,El Refugio,Grande,53,14035.0,41,0.7736
2025-10-10,El Refugio,Mediano,135,29335.0,111,0.8222
2025-10-10,Jurica,Chico,52,8580.0,40,0.7692
2025-10-10,Jurica,Grande,44,11705.0,35,0.7955
2025-10-10,Jurica,Mediano,103,21875.0,73,0.7087
2025-10-10,Juriquilla,Chico,103,16850.0,76,0.7379
2025-10-10,Juriquilla,Grande,71,18765.0,53,0.7465
2025-10-10,Juriquilla,Mediano,161,34545.0,122,0.7578
2025-10-11,Campanario,Chico,108,17610.0,78,0.7222
2025-10-11,Campanario,Grande,63,16930.0,54,0.8571
2025-10-11,Campanario,Mediano,148,31695.0,110,0.7432
2025-10-11,Centro Sur,Chico,52,8490.0,38,0.7308
2025-10-11,Centro Sur,Grande,43,11400.0,33,0.7674
2025-10-11,Centro Sur,Mediano,100,21605.0,79,0.79
2025-10-11,El Refugio,Chico,78,12740.0,57,0.7308
2025-10-11,El Refugio,Grande,44,11580.0,32,0.7273
2025-10-11,El Refugio,Mediano,128,27495.0,98,0.7656
2025-10-11,Jurica,Chico,55,9025.0,41,0.7455
2025-10-11,Jurica,Grande,26,6735.0,16,0.6154
2025-10-11,Jurica,Mediano,96,20485.0,70,0.7292
2025-10-11,Juriquilla,Chico,103,16990.0,79,0.767
2025-10-11,Juriquilla,Grande,64,17110.0,53,0.8281
2025-10-11,Juriquilla,Mediano,170,36625.0,133,0.7824
2025-10-12,Campanario,Chico,97,16030.0,75,0.7732
2025-10-12,Campanario,Grande,66,17290.0,46,0.697
2025-10-12,Campanario,Mediano,171,36895.0,135,0.7895
2025-10-12,Centro Sur,Chico,53,8635.0,38,0.717
2025-10-12,Centro Sur,Grande,29,7810.0,25,0.8621
2025-10-12,Centro Sur,Mediano,88,18650.0,61,0.6932
2025-10-12,El Refugio,Chico,70,11335.0,48,0.6857
2025-10-12,El Refugio,Grande,60,15905.0,46,0.7667
2025-10-12,El Refugio,Mediano,116,24740.0,84,0.7241
2025-10-12,Jurica,Chico,59,9430.0,38,0.6441
2025-10-12,Jurica,Grande,38,10150.0,31,0.8158
2025-10-12,Jurica,Mediano,97,20855.0,74,0.7629
2025-10-12,Juriquilla,Chico,110,18075.0,82,0.7455
2025-10-12,Juriquilla,Grande,55,14695.0,46,0.8364
2025-10-12,Juriquilla,Mediano,137,29155.0,98,0.7153
2025-10-13,Campanario,Chico,92,15170.0,70,0.7609
2025-10-13,Campanario,Grande,84,22340.0,67,0.7976
2025-10-13,Campanario,Mediano,170,36445.0,129,0.7588
2025-10-13,Centro Sur,Chico,59,9760.0,46,0.7797
2025-10-13,Centro Sur,Grande,40,10530.0,29,0.725
2025-10-13,Centro Sur,Mediano,89,19065.0,67,0.7528
2025-10-13,El Refugio,Chico,85,13780.0,59,0.6941
2025-10-13,El Refugio,Grande,63,16570.0,45,0.7143
2025-10-13,El Refugio,Mediano,181,38825.0,136,0.7514
2025-10-13,Jurica,Chico,70,11305.0,47,0.6714
2025-10-13,Jurica,Grande,44,11740.0,36,0.8182
2025-10-13,Jurica,Mediano,118,25130.0,84,0.7119
2025-10-13,Juriquilla,Chico,106,17375.0,78,0.7358
2025-10-13,Juriquilla,Grande,70,18800.0,60,0.8571
2025-10-13,Juriquilla,Mediano,195,42105.0,153,0.7846
2025-10-14,Campanario,Chico,114,18970.0,92,0.807
2025-10-14,Campanario,Grande,85,22635.0,69,0.8118
2025-10-14,Campanario,Mediano,170,36390.0,127,0.7471
2025-10-14,Centro Sur,Chico,58,9410.0,40,0.6897
2025-10-14,Centro Sur,Grande,37,9720.0,26,0.7027
2025-10-14,Centro Sur,Mediano,126,27425.0,105,0.8333
2025-10-14,El Refugio,Chico,107,17740.0,84,0.785
2025-10-14,El Refugio,Grande,52,13740.0,39,0.75
2025-10-14,El Refugio,Mediano,136,29405.0,109,0.8015
2025-10-14,Jurica,Chico,65,10420.0,42,0.6462
2025-10-14,Jurica,Grande,50,13215.0,38,0.76
2025-10-14,Jurica,Mediano,114,24335.0,83,0.7281
2025-10-14,Juriquilla,Chico,114,18880.0,90,0.7895
2025-10-14,Juriquilla,Grande,72,18760.0,47,0.6528
2025-10-14,Juriquilla,Mediano,197,42165.0,147,0.7462
2025-10-15,Campanario,Chico,96,15615.0,69,0.7188
2025-10-15,Campanario,Grande,79,20900.0,60,0.7595
2025-10-15,Campanario,Mediano,187,40095.0,141,0.754
2025-10-15,Centro Sur,Chico,61,10200.0,50,0.8197
2025-10-15,Centro Sur,Grande,45,11900.0,34,0.7556
2025-10-15,Centro Sur,Mediano,106,22650.0,78,0.7358
2025-10-15,El Refugio,Chico,87,14485.0,70,0.8046
2025-10-15,El Refugio,Grande,59,15340.0,38,0.6441
2025-10-15,El Refugio,Mediano,136,29190.0,104,0.7647
2025-10-15,Jurica,Chico,65,10835.0,52,0.8
2025-10-15,Jurica,Grande,41,11005.0,35,0.8537
2025-10-15,Jurica,Mediano,94,19880.0,64,0.6809
2025-10-15,Juriquilla,Chico,126,20995.0,102,0.8095
2025-10-15,Juriquilla,Grande,73,19550.0,61,0.8356
2025-10-15,Juriquilla,Mediano,177,37860.0,132,0.7458
2025-10-16,Campanario,Chico,108,17980.0,87,0.8056
2025-10-16,Campanario,Grande,70,18495.0,53,0.7571
2025-10-16,Campanario,Mediano,168,36045.0,126,0.75
2025-10-16,Centro Sur,Chico,74,12265.0,58,0.7838
2025-10-16,Centro Sur,Grande,53,13965.0,39,0.7358
2025-10-16,Centro Sur,Mediano,108,23115.0,81,0.75
2025-10-16,El Refugio,Chico,92,15180.0,71,0.7717
2025-10-16,El Refugio,Grande,76,20295.0,63,0.8289
2025-10-16,El Refugio,Mediano,130,27675.0,92,0.7077
2025-10-16,Jurica,Chico,70,11630.0,56,0.8
2025-10-16,Jurica,Grande,47,12500.0,37,0.7872
2025-10-16,Jurica,Mediano,104,22310.0,79,0.7596
2025-10-16,Juriquilla,Chico,125,20685.0,98,0.784
2025-10-16,Juriquilla,Grande,67,17730.0,51,0.7612
2025-10-16,Juriquilla,Mediano,166,35760.0,130,0.7831
2025-10-17,Campanario,Chico,86,13870.0,58,0.6744
2025-10-17,Campanario,Grande,68,18045.0,53,0.7794
2025-10-17,Campanario,Mediano,168,35805.0,122,0.7262
2025-10-17,Centro Sur,Chico,67,10775.0,44,0.6567
2025-10-17,Centro Sur,Grande,37,9760.0,27,0.7297
2025-10-17,Centro Sur,Mediano,82,17695.0,64,0.7805
2025-10-17,El Refugio,Chico,60,10050.0,50,0.8333
2025-10-17,El Refugio,Grande,47,12265.0,31,0.6596
2025-10-17,El Refugio,Mediano,133,28550.0,100,0.7519
2025-10-17,Jurica,Chico,48,7670.0,31,0.6458
2025-10-17,Jurica,Grande,31,8135.0,22,0.7097
2025-10-17,Jurica,Mediano,85,18295.0,66,0.7765
2025-10-17,Juriquilla,Chico,93,15360.0,72,0.7742
2025-10-17,Juriquilla,Grande,59,15630.0,45,0.7627
2025-10-17,Juriquilla,Mediano,170,36215.0,122,0.7176
2025-10-18,Campanario,Chico,95,15450.0,67,0.7053
2025-10-18,Campanario,Grande,60,15835.0,44,0.7333
2025-10-18,Campanario,Mediano,160,34385.0,123,0.7688
2025-10-18,Centro Sur,Chico,48,7900.0,37,0.7708
2025-10-18,Centro Sur,Grande,40,10535.0,29,0.725
2025-10-18,Centro Sur,Mediano,79,16670.0,53,0.6709
2025-10-18,El Refugio,Chico,51,8260.0,35,0.6863
2025-10-18,El Refugio,Grande,64,16830.0,46,0.7188
2025-10-18,El Refugio,Mediano,118,25635.0,98,0.8305
2025-10-18,Jurica,Chico,43,7165.0,35,0.814
2025-10-18,Jurica,Grande,36,9460.0,26,0.7222
2025-10-18,Jurica,Mediano,88,18615.0,60,0.6818
2025-10-18,Juriquilla,Chico,87,13885.0,55,0.6322
2025-10-18,Juriquilla,Grande,70,18470.0,52,0.7429
2025-10-18,Juriquilla,Mediano,165,35230.0,121,0.7333
2025-10-19,Campanario,Chico,88,14295.0,63,0.7159
2025-10-19,Campanario,Grande,69,17995.0,45,0.6522
2025-10-19,Campanario,Mediano,139,29795.0,104,0.7482
2025-10-19,Centro Sur,Chico,54,8980.0,43,0.7963
2025-10-19,Centro Sur,Grande,41,10880.0,32,0.7805
2025-10-19,Centro Sur,Mediano,93,19850.0,68,0.7312
2025-10-19,El Refugio,Chico,80,13155.0,60,0.75
2025-10-19,El Refugio,Grande,35,9305.0,28,0.8
2025-10-19,El Refugio,Mediano,140,29840.0,102,0.7286
2025-10-19,Jurica,Chico,43,7260.0,38,0.8837
2025-10-19,Jurica,Grande,38,10000.0,27,0.7105
2025-10-19,Jurica,Mediano,77,16505.0,58,0.7532
2025-10-19,Juriquilla,Chico,96,15650.0,69,0.7188
2025-10-19,Juriquilla,Grande,65,16940.0,42,0.6462
2025-10-19,Juriquilla,Mediano,144,30705.0,104,0.7222
2025-10-20,Campanario,Chico,118,19515.0,92,0.7797
2025-10-20,Campanario,Grande,73,19510.0,60,0.8219
2025-10-20,Campanario,Mediano,186,39590.0,132,0.7097
2025-10-20,Centro Sur,Chico,72,11935.0,57,0.7917
2025-10-20,Centro Sur,Grande,49,12930.0,36,0.7347
2025-10-20,Centro Sur,Mediano,123,26460.0,95,0.7724
2025-10-20,El Refugio,Chico,85,13810.0,60,0.7059
2025-10-20,El Refugio,Grande,72,18970.0,53,0.7361
2025-10-20,El Refugio,Mediano,141,30235.0,106,0.7518
2025-10-20,Jurica,Chico,86,13975.0,61,0.7093
2025-10-20,Jurica,Grande,32,8490.0,25,0.7812
2025-10-20,Jurica,Mediano,99,21205.0,74,0.7475
2025-10-20,Juriquilla,Chico,115,19185.0,94,0.8174
2025-10-20,Juriquilla,Grande,78,20365.0,52,0.6667
2025-10-20,Juriquilla,Mediano,166,35755.0,129,0.7771
2025-10-21,Campanario,Chico,114,18880.0,89,0.7807
2025-10-21,Campanario,Grande,65,17165.0,48,0.7385
2025-10-21,Campanario,Mediano,148,31445.0,105,0.7095
2025-10-21,Centro Sur,Chico,72,11960.0,58,0.8056
2025-10-21,Centro Sur,Grande,38,10165.0,31,0.8158
2025-10-21,Centro Sur,Mediano,91,19415.0,66,0.7253
2025-10-21,El Refugio,Chico,83,13845.0,67,0.8072
2025-10-21,El Refugio,Grande,54,14100.0,36,0.6667
2025-10-21,El Refugio,Mediano,143,30485.0,104,0.7273
2025-10-21,Jurica,Chico,62,10120.0,45,0.7258
2025-10-21,Jurica,Grande,50,13200.0,37,0.74
2025-10-21,Jurica,Mediano,113,24550.0,93,0.823
2025-10-21,Juriquilla,Chico,109,17890.0,81,0.7431
2025-10-21,Juriquilla,Grande,95,25090.0,71,0.7474
2025-10-21,Juriquilla,Mediano,193,41360.0,144,0.7461
2025-10-22,Campanario,Chico,103,16725.0,72,0.699
2025-10-22,Campanario,Grande,62,16300.0,45,0.7258
2025-10-22,Campanario,Mediano,214,45765.0,158,0.7383
2025-10-22,Centro Sur,Chico,56,9220.0,43,0.7679
2025-10-22,Centro Sur,Grande,47,12360.0,34,0.7234
2025-10-22,Centro Sur,Mediano,103,22235.0,82,0.7961
2025-10-22,El Refugio,Chico,78,12735.0,57,0.7308
2025-10-22,El Refugio,Grande,74,19500.0,54,0.7297
2025-10-22,El Refugio,Mediano,151,32615.0,120,0.7947
2025-10-22,Jurica,Chico,65,10840.0,53,0.8154
2025-10-22,Jurica,Grande,32,8490.0,25,0.7812
2025-10-22,Jurica,Mediano,113,24575.0,94,0.8319
2025-10-22,Juriquilla,Chico,105,17005.0,72,0.6857
2025-10-22,Juriquilla,Grande,85,22415.0,63,0.7412
2025-10-22,Juriquilla,Mediano,160,34465.0,124,0.775
2025-10-23,Campanario,Chico,96,15625.0,68,0.7083
2025-10-23,Campanario,Grande,75,19500.0,48,0.64
2025-10-23,Campanario,Mediano,189,40420.0,140,0.7407
2025-10-23,Centro Sur,Chico,66,10980.0,53,0.803
2025-10-23,Centro Sur,Grande,47,12180.0,29,0.617
2025-10-23,Centro Sur,Mediano,115,25180.0,100,0.8696
2025-10-23,El Refugio,Chico,84,13875.0,65,0.7738
2025-10-23,El Refugio,Grande,65,17325.0,52,0.8
2025-10-23,El Refugio,Mediano,152,32780.0,119,0.7829
2025-10-23,Jurica,Chico,75,12365.0,57,0.76
2025-10-23,Jurica,Grande,44,11715.0,35,0.7955
2025-10-23,Jurica,Mediano,96,20835.0,79,0.8229
2025-10-23,Juriquilla,Chico,108,17630.0,79,0.7315
2025-10-23,Juriquilla,Grande,73,19410.0,58,0.7945
2025-10-23,Juriquilla,Mediano,187,40215.0,144,0.7701
2025-10-24,Campanario,Chico,82,13715.0,68,0.8293
2025-10-24,Campanario,Grande,49,12985.0,38,0.7755
2025-10-24,Campanario,Mediano,178,37860.0,126,0.7079
2025-10-24,Centro Sur,Chico,55,9260.0,47,0.8545
2025-10-24,Centro Sur,Grande,33,8730.0,25,0.7576
2025-10-24,Centro Sur,Mediano,112,23835.0,80,0.7143
2025-10-24,El Refugio,Chico,65,10900.0,54,0.8308
2025-10-24,El Refugio,Grande,51,13535.0,40,0.7843
2025-10-24,El Refugio,Mediano,142,30615.0,111,0.7817
2025-10-24,Jurica,Chico,61,10170.0,50,0.8197
2025-10-24,Jurica,Grande,36,9445.0,25,0.6944
2025-10-24,Jurica,Mediano,85,18505.0,71,0.8353
2025-10-24,Juriquilla,Chico,91,15015.0,70,0.7692
2025-10-24,Juriquilla,Grande,53,13945.0,38,0.717
2025-10-24,Juriquilla,Mediano,175,37060.0,121,0.6914
2025-10-25,Campanario,Chico,87,14585.0,73,0.8391
2025-10-25,Campanario,Grande,66,17540.0,52,0.7879
2025-10-25,Campanario,Mediano,156,33565.0,120,0.7692
2025-10-25,Centro Sur,Chico,50,8440.0,43,0.86
2025-10-25,Centro Sur,Grande,34,8935.0,24,0.7059
2025-10-25,Centro Sur,Mediano,93,20120.0,75,0.8065
2025-10-25,El Refugio,Chico,82,13350.0,58,0.7073
2025-10-25,El Refugio,Grande,54,14285.0,41,0.7593
2025-10-25,El Refugio,Mediano,127,27210.0,95,0.748
2025-10-25,Jurica,Chico,62,10475.0,54,0.871
2025-10-25,Jurica,Grande,25,6610.0,19,0.76
2025-10-25,Jurica,Mediano,75,16050.0,56,0.7467
2025-10-25,Juriquilla,Chico,92,15055.0,68,0.7391
2025-10-25,Juriquilla,Grande,63,16575.0,45,0.7143
2025-10-25,Juriquilla,Mediano,152,32720.0,118,0.7763
2025-10-26,Campanario,Chico,93,15595.0,78,0.8387
2025-10-26,Campanario,Grande,63,16700.0,49,0.7778
2025-10-26,Campanario,Mediano,155,33725.0,128,0.8258
2025-10-26,Centro Sur,Chico,33,5580.0,29,0.8788
2025-10-26,Centro Sur,Grande,50,13130.0,36,0.72
2025-10-26,Centro Sur,Mediano,86,18485.0,66,0.7674
2025-10-26,El Refugio,Chico,62,10225.0,48,0.7742
2025-10-26,El Refugio,Grande,32,8610.0,28,0.875
2025-10-26,El Refugio,Mediano,138,29335.0,98,0.7101
2025-10-26,Jurica,Chico,45,7480.0,36,0.8
2025-10-26,Jurica,Grande,32,8405.0,23,0.7188
2025-10-26,Jurica,Mediano,87,18650.0,66,0.7586
2025-10-26,Juriquilla,Chico,91,14850.0,66,0.7253
2025-10-26,Juriquilla,Grande,71,18780.0,53,0.7465
2025-10-26,Juriquilla,Mediano,133,28675.0,104,0.782
2025-10-27,Campanario,Chico,104,17400.0,86,0.8269
2025-10-27,Campanario,Grande,83,22055.0,66,0.7952
2025-10-27,Campanario,Mediano,191,40820.0,141,0.7382
2025-10-27,Centro Sur,Chico,61,10015.0,45,0.7377
2025-10-27,Centro Sur,Grande,44,11635.0,33,0.75
2025-10-27,Centro Sur,Mediano,106,22880.0,84,0.7925
2025-10-27,El Refugio,Chico,78,12735.0,56,0.7179
